CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,,Growth rate
Company_907,Transportation,Oceania,2019,577.9,4.4,231.2,49.9,45.6,59.2,44.9,305389.4,50898.2,1017964.5,,14.2
Company_907,Transportation,Oceania,2020,666.5,3.3,412.4,48.5,43.7,58.2,43.6,357620.9,59603.5,1192069.8,,15.3
Company_907,Transportation,Oceania,2021,668.7,1.7,187.9,49.3,41.2,58.9,47.8,365683.9,60947.3,1218946.3,,0.3
Company_907,Transportation,Oceania,2022,737.3,2.3,190,49.7,39.8,61,48.3,407572.4,67928.7,1358574.5,,10.3
Company_907,Transportation,Oceania,2023,839.5,0.7,68.5,51.7,40.1,62.4,52.7,462916.7,77152.8,1543055.6,,13.9
Company_907,Transportation,Oceania,2024,881.7,2,293.2,51.6,38.8,64.1,51.7,491116.8,81852.8,1637056.1,,5
Company_907,Transportation,Oceania,2025,968.5,-0.2,1315.5,52.1,38.9,65.3,52.2,539199.2,89866.5,1797330.6,,9.8
Company_908,Technology,Africa,2015,4891.9,7.8,10713.8,59.9,84.6,38.1,57,148636.4,89181.8,297272.7,,4.33
Company_908,Technology,Africa,2016,4133.6,3.1,3487.2,60.1,86.1,37.4,56.8,123474.2,74084.5,246948.4,,-15.5
Company_908,Technology,Africa,2017,4644.1,1.9,1753.8,60.3,89.5,33.5,58,133117.3,79870.4,266234.6,,12.3
Company_908,Technology,Africa,2018,5175.1,2.2,3548,60.3,90.6,31,59.4,146325.4,87795.2,292650.7,,11.4
Company_908,Technology,Africa,2019,5224.3,2.2,2894.2,60,89.5,30.9,59.7,149890.9,89934.6,299781.9,,1
Company_908,Technology,Africa,2020,5373.5,5.8,6998.7,61.2,90.1,30.4,63.1,152927.8,91756.7,305855.7,,2.9
Company_908,Technology,Africa,2021,6241,8.3,13974.2,61.6,90.8,29.9,64,176113.4,105668,352226.7,,16.1
Company_908,Technology,Africa,2022,6750,6.6,9607.3,62.4,91,28.4,67.7,190081.5,114048.9,380163.1,,8.2
Company_908,Technology,Africa,2023,7873.1,9.1,19599.7,63,90.6,30.4,67.9,222829.3,133697.6,445658.5,,16.6
Company_908,Technology,Africa,2024,7594.5,9.6,24987.4,64.9,90.6,32.7,71.3,214855.9,128913.5,429711.8,,-3.5
Company_908,Technology,Africa,2025,8189.3,11.6,28488,67.7,92,34.3,76.9,227711.5,136626.9,455423.1,,7.8
Company_909,Finance,Latin America,2015,6281,16.3,13517.6,60,93.6,63.7,22.6,68425.5,34212.7,171063.6,,4.33
Company_909,Finance,Latin America,2016,6049.9,18.4,20443.6,59.8,96,60,23.2,63848.6,31924.3,159621.5,,-3.7
Company_909,Finance,Latin America,2017,6218.5,21.4,11175.6,61.3,97.4,61.6,24.8,64452.5,32226.3,161131.3,,2.8
Company_909,Finance,Latin America,2018,5846.4,22.6,20208.3,63.7,98,65.8,27.3,60067.1,30033.6,150167.8,,-6
Company_909,Finance,Latin America,2019,5289.1,25.8,26973.4,65.6,100,66.8,29.9,52890.8,26445.4,132226.9,,-9.5
Company_909,Finance,Latin America,2020,4750.6,28,15855.6,63.9,100,62.4,29.2,47505.8,23752.9,118764.6,,-10.2
Company_909,Finance,Latin America,2021,3964.2,28.7,15888,65.2,100,64.5,31.2,39641.7,19820.8,99104.2,,-16.6
Company_909,Finance,Latin America,2022,4072,29.2,21657,66.3,97.6,68.7,32.7,42082.7,21041.4,105206.9,,2.7
Company_909,Finance,Latin America,2023,3894.9,28.3,14585.5,65.8,98.9,66.5,32.1,39558.1,19779,98895.2,,-4.4
Company_909,Finance,Latin America,2024,3725.8,26.1,15335.9,66,98.8,67.7,31.7,37901,18950.5,94752.5,,-4.3
Company_909,Finance,Latin America,2025,3392,27.4,13045.8,66.4,99.7,66.3,33.3,34076.4,17038.2,85190.9,,-9
Company_910,Finance,Oceania,2015,1991.4,17.8,6683.8,74.5,99.8,76.1,47.5,19956.6,9978.3,49891.5,,4.33
Company_910,Finance,Oceania,2016,2081.4,19.9,3565.8,74.6,100,77.9,46,20813.8,10406.9,52034.4,,4.5
Company_910,Finance,Oceania,2017,2043.8,17.5,4910.1,74.4,100,77.3,45.9,20437.6,10218.8,51094,,-1.8
Company_910,Finance,Oceania,2018,2143.1,20.3,6933.8,73.3,97.6,77.8,44.5,22154.6,11077.3,55386.5,,4.9
Company_910,Finance,Oceania,2019,2081.1,19.8,4186.7,73.4,98.4,79.1,42.7,21263.9,10632,53159.8,,-2.9
Company_910,Finance,Oceania,2020,2258.5,19.2,5626.1,74.4,100,79.2,43.9,22584.5,11292.3,56461.3,,8.5
Company_910,Finance,Oceania,2021,2549.3,21.6,6773.6,75.1,100,81.6,43.7,25493.4,12746.7,63733.4,,12.9
Company_910,Finance,Oceania,2022,2772,20.6,9551.4,74.5,98.5,80,44.9,28320.7,14160.4,70801.8,,8.7
Company_910,Finance,Oceania,2023,2950,17.2,5430.7,76,99.1,82.3,46.4,29856.1,14928.1,74640.3,,6.4
Company_910,Finance,Oceania,2024,3147.5,14.5,8022.6,76.2,100,80.7,47.9,31475,15737.5,78687.5,,6.7
Company_910,Finance,Oceania,2025,3283.9,16.9,10204.3,77.5,100,83.1,49.3,32839,16419.5,82097.6,,4.3
Company_911,Manufacturing,Europe,2015,393,6.8,361.8,79.8,90.8,62.8,85.7,66563.2,88750.9,1109385.9,,4.33
Company_911,Manufacturing,Europe,2016,423.7,3.8,179.9,79.8,91.3,61.5,86.6,71347.2,95129.6,1189120.5,,7.8
Company_911,Manufacturing,Europe,2017,452.5,1.7,154.6,80.3,94.2,58.1,88.7,73375.5,97834.1,1222925.8,,6.8
Company_911,Manufacturing,Europe,2018,430.2,6,306.2,81.1,94.5,59.1,89.9,69541.8,92722.4,1159029.4,,-4.9
Company_911,Manufacturing,Europe,2019,489.6,0.6,37.4,83,95.8,61.5,91.6,77725.3,103633.7,1295421.4,,13.8
Company_911,Manufacturing,Europe,2020,465.7,-0.2,277.9,83.8,93.8,63,94.8,75951.1,101268.2,1265852.1,,-4.9
Company_911,Manufacturing,Europe,2021,413.2,-1.6,1512.9,85.7,98,63,96.2,63680.8,84907.7,1061346.7,,-11.3
Company_911,Manufacturing,Europe,2022,391.8,1.1,39.9,85,99.5,62.5,92.9,59158.1,78877.5,985968.5,,-5.2
Company_911,Manufacturing,Europe,2023,407.3,-0.8,300.5,84.7,100,60.4,93.7,61096.8,81462.4,1018279.8,,4
Company_911,Manufacturing,Europe,2024,417.4,-2.5,1051.9,85.7,100,60.8,96.2,62607.8,83477,1043462.5,,2.5
Company_911,Manufacturing,Europe,2025,438,-0.5,1689.7,86.2,100,59.4,99.4,65701.7,87602.2,1095028,,4.9
Company_912,Finance,North America,2015,728.7,15.1,1779.7,69.7,87.9,41.9,79.5,8525.8,4262.9,21314.5,,4.33
Company_912,Finance,North America,2016,789.6,18.4,1520.4,69.3,87,43.8,77.1,9332.9,4666.5,23332.3,,8.4
Company_912,Finance,North America,2017,923.9,20.7,3282.3,71.2,87.7,46.5,79.3,10835.1,5417.5,27087.7,,17
Company_912,Finance,North America,2018,981.3,19.4,3300.7,73.6,90.7,48.1,81.9,11086.2,5543.1,27715.4,,6.2
Company_912,Finance,North America,2019,1118.2,21.9,2911.7,73.6,92.4,48.5,80,12373.6,6186.8,30934.1,,14
Company_912,Finance,North America,2020,1204.2,23.1,3957,74.7,93.9,49.4,80.9,13073.4,6536.7,32683.6,,7.7
Company_912,Finance,North America,2021,1179.1,22.1,3312.6,73.9,91.8,47.6,82.2,13147.6,6573.8,32869.1,,-2.1
Company_912,Finance,North America,2022,1261.6,20.2,2740.5,75.8,94.3,50.7,82.5,13616.9,6808.4,34042.2,,7
Company_912,Finance,North America,2023,1420.2,19.4,4294.1,77.1,94.1,55,82.2,15367.5,7683.7,38418.7,,12.6
Company_912,Finance,North America,2024,1589.3,16.8,3598,79.7,97.1,55.9,86.1,16546.8,8273.4,41367,,11.9
Company_912,Finance,North America,2025,1765.3,18.5,4495.3,80.6,100,55.2,86.7,17653.4,8826.7,44133.5,,11.1
Company_913,Transportation,Oceania,2015,622.6,2,204.5,56.4,36.6,82.5,50.2,352541.1,58756.8,1175137,,4.33
Company_913,Transportation,Oceania,2016,701.1,2.8,324.5,58.1,38.9,84.1,51.1,390195.3,65032.6,1300651.1,,12.6
Company_913,Transportation,Oceania,2017,787.7,-0.4,2291.1,57,37,85.7,48.2,444675.1,74112.5,1482250.5,,12.4
Company_913,Transportation,Oceania,2018,920.7,1.5,122.7,58,36.4,88.7,48.8,522095.8,87016,1740319.4,,16.9
Company_913,Transportation,Oceania,2019,960.2,0.3,35.5,57.5,38,87.9,46.6,537906.5,89651.1,1793021.8,,4.3
Company_913,Transportation,Oceania,2020,1162.9,2.5,336.3,59.7,41.4,90.6,47.1,634887.6,105814.6,2116292.1,,21.1
Company_913,Transportation,Oceania,2021,1257.5,4.6,584.7,60.9,41.6,95.3,45.8,685649.8,114275,2285499.2,,8.1
Company_913,Transportation,Oceania,2022,1189.3,1.8,362.7,61.2,41.8,95.9,46.1,647685.9,107947.7,2158953,,-5.4
Company_913,Transportation,Oceania,2023,1246.4,-1.1,6085.1,62.9,43.7,99.8,45.2,668863,111477.2,2229543.4,,4.8
Company_913,Transportation,Oceania,2024,1152.5,-0.8,4190.7,64.4,49.1,99.4,44.6,592030.5,98671.8,1973435.1,,-7.5
Company_913,Transportation,Oceania,2025,1184.3,-2,1691.8,65.2,48.8,98.7,48,609754.9,101625.8,2032516.4,,2.8
Company_914,Utilities,Oceania,2015,1717.7,12.8,2486.5,42.3,21.9,86.4,18.5,1438419.9,899012.4,14384198.7,,4.33
Company_914,Utilities,Oceania,2016,1754.9,11.5,2846,42.7,22.2,86.8,19.1,1467003,916876.8,14670029.6,,2.2
Company_914,Utilities,Oceania,2017,1797.9,13,1945.1,45,25.5,87.6,21.8,1469275.1,918296.9,14692750.9,,2.5
Company_914,Utilities,Oceania,2018,1536,13.2,1774.7,46.4,26.2,88.6,24.3,1248785.8,780491.1,12487858.3,,-14.6
Company_914,Utilities,Oceania,2019,1588.9,11.8,2701.9,47.3,24.8,90,27.1,1305074.2,815671.4,13050741.8,,3.4
Company_914,Utilities,Oceania,2020,1648.9,11.7,1781.5,48,24.4,90.5,29.2,1357641,848525.7,13576410.4,,3.8
Company_914,Utilities,Oceania,2021,1808.2,11.7,2766.2,49.3,25.1,91.9,30.9,1481489.9,925931.2,14814899.1,,9.7
Company_914,Utilities,Oceania,2022,1741.9,11.3,1929.4,49.2,26.8,90.8,29.9,1411163.1,881976.9,14111630.7,,-3.7
Company_914,Utilities,Oceania,2023,1806.9,13.2,2484.1,52,29.5,92.5,33.9,1435943,897464.4,14359430.4,,3.7
Company_914,Utilities,Oceania,2024,1969.1,13.5,2193.1,51,28.7,91,33.4,1573935.1,983709.4,15739351.1,,9
Company_914,Utilities,Oceania,2025,1812.5,13.9,3416.9,51.5,30.4,90.5,33.7,1431859.6,894912.2,14318595.9,,-8
Company_915,Manufacturing,Middle East,2015,725.7,-2.8,3063.1,29.8,52.6,19.3,17.4,181095.6,241460.8,3018259.6,,4.33
Company_915,Manufacturing,Middle East,2016,823.6,-3.6,2946,29,53.2,20.8,13.1,204548.5,272731.3,3409141.5,,13.5
Company_915,Manufacturing,Middle East,2017,897.3,-0.2,758.4,29.9,54.2,22.1,13.3,220939.4,294585.9,3682323.3,,8.9
Company_915,Manufacturing,Middle East,2018,1012.8,-1.2,3734.2,32,56.5,22.6,16.9,244358.5,325811.3,4072641.3,,12.9
Company_915,Manufacturing,Middle East,2019,1094.9,0.8,107.9,33.5,57.1,24.2,19.3,262812.6,350416.8,4380210.1,,8.1
Company_915,Manufacturing,Middle East,2020,1248.1,0.3,55.9,32.8,56,22.3,20.1,302476.5,403302,5041274.8,,14
Company_915,Manufacturing,Middle East,2021,1355.6,1.2,153.8,34.9,59.1,24.6,20.9,319722.4,426296.5,5328706.6,,8.6
Company_915,Manufacturing,Middle East,2022,1341.5,1.8,426.4,36,64.8,23.5,19.6,300277.5,400370,5004624.5,,-1
Company_915,Manufacturing,Middle East,2023,1429.7,3.1,606.3,38.1,68.2,25.6,20.5,310013.6,413351.5,5166893.5,,6.6
Company_915,Manufacturing,Middle East,2024,1263.9,3.7,832,38.6,67.3,26.4,22,276295.7,368394.2,4604927.7,,-11.6
Company_915,Manufacturing,Middle East,2025,1111.7,7.8,1224.4,38.9,70.1,24,22.6,236486.9,315315.9,3941448.2,,-12
Company_916,Manufacturing,Oceania,2015,1153.5,5.1,906.4,67.5,25.9,88.8,87.7,352466.4,469955.1,5874439.3,,4.33
Company_916,Manufacturing,Oceania,2016,1173.8,10.1,1322.5,69.1,29.9,90.8,86.7,348856.3,465141.7,5814271.2,,1.8
Company_916,Manufacturing,Oceania,2017,1104.6,15,2510.2,69.2,29.2,91.4,87.1,329904.8,439873,5498412.6,,-5.9
Company_916,Manufacturing,Oceania,2018,1047.4,11.2,2242.2,69.2,27.1,92.3,88.3,317452.6,423270.2,5290877.1,,-5.2
Company_916,Manufacturing,Oceania,2019,1259.6,8.4,1866.7,70.4,30.9,92.6,87.8,371682.4,495576.6,6194707.3,,20.3
Company_916,Manufacturing,Oceania,2020,1430,12,1542.4,71.2,31,93.5,89.1,421601.1,562134.8,7026684.5,,13.5
Company_916,Manufacturing,Oceania,2021,1502.1,12.2,3288,70.8,32.7,92.8,86.9,437686,583581.3,7294765.9,,5
Company_916,Manufacturing,Oceania,2022,1447,14.3,3077.8,72.2,35.5,95.7,85.3,413173.8,550898.4,6886229.9,,-3.7
Company_916,Manufacturing,Oceania,2023,1359.2,13,3758.2,70.3,31.5,93.5,85.9,399544.1,532725.5,6659068.9,,-6.1
Company_916,Manufacturing,Oceania,2024,1365.4,10.4,2973,71.9,32.4,96.9,86.4,398675.9,531567.9,6644599.1,,0.5
Company_916,Manufacturing,Oceania,2025,1468.4,10.5,2211.3,73.4,33.8,99.9,86.7,424506.8,566009,7075113,,7.5
Company_917,Energy,Middle East,2015,5942.4,8,4916.2,27,17.1,32.8,31.1,6420762.7,1926228.8,64207627.2,,4.33
Company_917,Energy,Middle East,2016,6103,8.5,7524,26.4,16.4,33.1,29.6,6623795.4,1987138.6,66237953.6,,2.7
Company_917,Energy,Middle East,2017,6418.3,5.9,3428.2,26,18.4,31.4,28.3,6873202.1,2061960.6,68732021.2,,5.2
Company_917,Energy,Middle East,2018,7547.2,-3.6,22167.1,26.5,21.6,30,27.9,7913251.7,2373975.5,79132517.2,,17.6
Company_917,Energy,Middle East,2019,8975.6,1,796.1,25.7,21,30.1,26,9449776.1,2834932.8,94497761.4,,18.9
Company_917,Energy,Middle East,2020,9808,-4.6,22852.6,26.7,23.3,29.3,27.5,10169070.5,3050721.1,101690704.8,,9.3
Company_917,Energy,Middle East,2021,10815.1,-19.4,16405.3,27.1,24.6,28.1,28.6,11116790.3,3335037.1,111167903.3,,10.3
Company_917,Energy,Middle East,2022,13136.2,-13.3,33550.1,28.4,29.1,27.9,28.2,13087464.9,3926239.5,130874649.2,,21.5
Company_917,Energy,Middle East,2023,13214.8,-18.3,37625,28.6,33.8,26.2,25.7,12729680.3,3818904.1,127296802.7,,0.6
Company_917,Energy,Middle East,2024,14453.7,-17.8,64735.6,29.5,36.6,25.1,27,13645502.6,4093650.8,136455025.8,,9.4
Company_917,Energy,Middle East,2025,15478,-13.5,59528.3,32,41.1,25.7,29.1,14122928.5,4236878.6,141229285.1,,7.1
Company_918,Utilities,Asia,2015,1035.9,6.7,575.1,54.4,53.6,58.7,51,683800.6,427375.4,6838005.6,,4.33
Company_918,Utilities,Asia,2016,924.9,6.5,693,55.5,57.8,56.8,51.9,588684.9,367928,5886848.7,,-10.7
Company_918,Utilities,Asia,2017,979,5.3,582,56.6,61.4,54.8,53.6,603374.8,377109.2,6033747.7,,5.8
Company_918,Utilities,Asia,2018,1095.2,7.3,1011.7,56.5,64.4,52,53.1,656452.7,410283,6564527.5,,11.9
Company_918,Utilities,Asia,2019,1104.1,6.4,840,56.9,68,50.5,52,639215.4,399509.6,6392154.4,,0.8
Company_918,Utilities,Asia,2020,1208.8,7.4,1236.6,57.7,68.5,53.2,51.4,696717.6,435448.5,6967176.5,,9.5
Company_918,Utilities,Asia,2021,1361.1,7.6,969.3,57.2,68.9,51.3,51.6,781603.2,488502,7816031.9,,12.6
Company_918,Utilities,Asia,2022,1514.8,7.2,1340.1,57.6,70.8,50.3,51.5,853623.2,533514.5,8536232,,11.3
Company_918,Utilities,Asia,2023,1616,7.7,1520,59,75.1,49.5,52.5,871970.7,544981.7,8719707.3,,6.7
Company_918,Utilities,Asia,2024,1717.4,7.9,1172.6,59.7,76.1,51.4,51.6,917087.2,573179.5,9170871.7,,6.3
Company_918,Utilities,Asia,2025,1848.8,7.8,2008,61.4,80.5,52.3,51.2,941356.1,588347.6,9413561.1,,7.7
Company_919,Consumer Goods,Europe,2015,2871.1,11.7,5961.6,75.5,49.2,92.1,85.3,491304.8,614131,2456524.1,,4.33
Company_919,Consumer Goods,Europe,2016,3282.3,11.9,9382.1,77.6,48.8,97.2,86.8,563723.2,704654,2818615.8,,14.3
Company_919,Consumer Goods,Europe,2017,3902.6,8.8,7976.1,77.5,52,96.3,84.1,652484,815605,3262420,,18.9
Company_919,Consumer Goods,Europe,2018,4499.2,5.5,4245.5,76.7,50.5,98.9,80.6,761446.1,951807.7,3807230.7,,15.3
Company_919,Consumer Goods,Europe,2019,5271.5,6,5843.5,79.1,51.3,100,86.1,886836.5,1108545.7,4434182.7,,17.2
Company_919,Consumer Goods,Europe,2020,6140,2.1,3167.9,79.7,52.7,97.4,89,1020455.4,1275569.2,5102276.8,,16.5
Company_919,Consumer Goods,Europe,2021,6716.1,3,4943,80,53.4,98.1,88.5,1109740.1,1387175.1,5548700.5,,9.4
Company_919,Consumer Goods,Europe,2022,7829.2,0.9,1384.9,81.7,55.3,99.8,89.9,1273228.8,1591536,6366144.2,,16.6
Company_919,Consumer Goods,Europe,2023,10213.6,-0.5,14988.7,84.6,62.1,100,91.6,1563253.4,1954066.8,7816267.1,,30.5
Company_919,Consumer Goods,Europe,2024,12045.9,-0.1,46797.8,85.9,63.1,100,94.7,1826182.3,2282727.9,9130911.4,,17.9
Company_919,Consumer Goods,Europe,2025,13844,0.8,1950.3,86.7,62.9,100,97.3,2103445.9,2629307.4,10517229.5,,14.9
Company_920,Finance,Africa,2015,1386.5,23.8,5625.8,66.2,99.1,26,73.5,14033.1,7016.6,35082.8,,4.33
Company_920,Finance,Africa,2016,1508.9,22.5,5394.2,66,100,25,72.9,15088.9,7544.4,37722.2,,8.8
Company_920,Finance,Africa,2017,1488.6,22.2,6532.7,65.5,98.2,24.7,73.5,15255.5,7627.8,38138.8,,-1.3
Company_920,Finance,Africa,2018,1433.2,23.1,6037.6,65.4,98.3,25.2,72.6,14676.6,7338.3,36691.4,,-3.7
Company_920,Finance,Africa,2019,1418,22.5,4697.8,64.6,97.9,21.3,74.7,14603.5,7301.7,36508.7,,-1.1
Company_920,Finance,Africa,2020,1520.9,20.1,3237.3,66.3,100,23.1,75.7,15209.4,7604.7,38023.4,,7.3
Company_920,Finance,Africa,2021,1495.5,21,4109.3,66.3,100,22.6,76.4,14954.9,7477.4,37387.2,,-1.7
Company_920,Finance,Africa,2022,1303.5,22.6,3363,68.3,100,24.7,80.3,13034.6,6517.3,32586.6,,-12.8
Company_920,Finance,Africa,2023,1180.9,21,4376.6,68.7,100,25.6,80.6,11808.5,5904.3,29521.3,,-9.4
Company_920,Finance,Africa,2024,1198.7,22,3986.9,67.9,100,25.8,78,11986.9,5993.5,29967.3,,1.5
Company_920,Finance,Africa,2025,1191.7,25.3,2426.1,68.4,100,26,79.3,11917.3,5958.6,29793.2,,-0.6
Company_921,Healthcare,Oceania,2015,2132.2,21.4,9413.8,81.9,79.8,88.9,76.9,136752.4,136752.4,273504.8,,4.33
Company_921,Healthcare,Oceania,2016,2430,20.7,10902.7,83.3,83.6,87,79.3,149454.3,149454.3,298908.6,,14
Company_921,Healthcare,Oceania,2017,2837.5,17.5,5888.4,81.6,83.1,83,78.7,175392,175392,350784,,16.8
Company_921,Healthcare,Oceania,2018,2995.2,20.4,8690.5,82.5,82.9,82.1,82.6,185711.3,185711.3,371422.6,,5.6
Company_921,Healthcare,Oceania,2019,3279.4,20.1,14917.1,82.4,81.3,82.7,83.3,206830.8,206830.8,413661.5,,9.5
Company_921,Healthcare,Oceania,2020,3614.8,20.8,17626,82.5,80.3,81.9,85.4,230502.9,230502.9,461005.8,,10.2
Company_921,Healthcare,Oceania,2021,4093.2,20.6,8810.2,82.3,82.5,80.5,83.8,254763.3,254763.3,509526.5,,13.2
Company_921,Healthcare,Oceania,2022,4545.1,21.4,12250.5,82.1,81.6,81.6,83.2,285868.7,285868.7,571737.5,,11
Company_921,Healthcare,Oceania,2023,5151.7,23,27369.5,82.6,83.1,82.4,82.2,318480.8,318480.8,636961.7,,13.3
Company_921,Healthcare,Oceania,2024,6226.3,27.8,19744.4,80.7,81.3,80.8,80.2,392733.4,392733.4,785466.9,,20.9
Company_921,Healthcare,Oceania,2025,6613.5,26.6,26312.7,82.1,84.4,78.7,83.2,402692.5,402692.5,805385,,6.2
Company_922,Healthcare,Oceania,2015,1240.2,20.6,4376.9,65.2,55.7,78.1,61.7,100464.4,100464.4,200928.8,,4.33
Company_922,Healthcare,Oceania,2016,1143.6,19.6,5380.7,65.5,54.4,76.5,65.6,93648.1,93648.1,187296.1,,-7.8
Company_922,Healthcare,Oceania,2017,1136.7,23,4248.4,67.9,53.4,81,69.1,93875.5,93875.5,187751.1,,-0.6
Company_922,Healthcare,Oceania,2018,1078.9,22.2,2619.5,67.2,52,81.6,67.9,90222.3,90222.3,180444.5,,-5.1
Company_922,Healthcare,Oceania,2019,1156.2,20.2,5790.9,69.3,52.6,84.4,71,96169.5,96169.5,192339,,7.2
Company_922,Healthcare,Oceania,2020,984.1,20.3,4114.9,71.7,57.8,86.6,70.6,78245.5,78245.5,156491,,-14.9
Company_922,Healthcare,Oceania,2021,976.7,19.4,4366.2,70.3,58.7,84.5,67.8,77087.4,77087.4,154174.7,,-0.8
Company_922,Healthcare,Oceania,2022,906.6,16.6,2754.5,72.4,60.7,87.6,69,70296.2,70296.2,140592.3,,-7.2
Company_922,Healthcare,Oceania,2023,957.1,12.4,2792.5,72.5,65,84.4,68.1,71283.7,71283.7,142567.5,,5.6
Company_922,Healthcare,Oceania,2024,981.9,13.2,2010.1,73.1,64.7,86.2,68.2,73366.9,73366.9,146733.8,,2.6
Company_922,Healthcare,Oceania,2025,991.3,12.9,1480.9,73.7,68.3,84.6,68.2,71580.5,71580.5,143161,,1
Company_923,Transportation,Middle East,2015,411.1,1,52.3,50.3,55,68,28,201095.9,33516,670319.8,,4.33
Company_923,Transportation,Middle East,2016,492,1.4,82.7,53.7,59.7,70.7,30.7,230890.2,38481.7,769634.1,,19.7
Company_923,Transportation,Middle East,2017,541.9,2,152.2,51.9,58.8,67.6,29.3,256219.3,42703.2,854064.2,,10.1
Company_923,Transportation,Middle East,2018,608.9,-0.4,627,52.8,59.4,70.6,28.3,286387.5,47731.2,954625,,12.4
Company_923,Transportation,Middle East,2019,673.4,-0.9,2699.5,51.9,59.9,67.2,28.6,315544.6,52590.8,1051815.2,,10.6
Company_923,Transportation,Middle East,2020,717.9,0.1,7.1,51.4,61.1,64.6,28.6,332670.2,55445,1108900.7,,6.6
Company_923,Transportation,Middle East,2021,804.7,-1.7,1403.6,51.7,62.2,63.6,29.2,369254.2,61542.4,1230847.3,,12.1
Company_923,Transportation,Middle East,2022,892.6,3.1,458.4,50.5,61.3,60.4,29.6,412740.7,68790.1,1375802.2,,10.9
Company_923,Transportation,Middle East,2023,1062.3,1.6,291.1,51.8,63,62.3,30.1,483941.4,80656.9,1613137.9,,19
Company_923,Transportation,Middle East,2024,1088.4,2.6,364.5,52.7,62.1,64.7,31.3,499861.1,83310.2,1666203.7,,2.5
Company_923,Transportation,Middle East,2025,1212.3,0.8,162.3,53.7,65.5,64.8,30.7,539504.4,89917.4,1798347.9,,11.4
Company_924,Retail,Africa,2015,886.7,-1.2,2726.8,37.4,68.2,21.4,22.5,64081.1,32040.5,128162.1,,4.33
Company_924,Retail,Africa,2016,866.7,1.2,193.5,38.3,70.2,25.4,19.4,61444.7,30722.4,122889.5,,-2.3
Company_924,Retail,Africa,2017,942.9,2,209.3,40.5,70.6,29.4,21.5,66555.9,33277.9,133111.8,,8.8
Company_924,Retail,Africa,2018,863.8,2.2,244.4,43.1,71.9,33.2,24.1,60187.2,30093.6,120374.4,,-8.4
Company_924,Retail,Africa,2019,850.9,1.6,159.2,44.8,76.1,32.6,25.8,56790.6,28395.3,113581.1,,-1.5
Company_924,Retail,Africa,2020,897.1,0.6,116,46.3,76.2,34.8,27.9,59817.2,29908.6,119634.5,,5.4
Company_924,Retail,Africa,2021,931.9,-1.9,4231.5,47,76.1,36.8,28.1,62165.6,31082.8,124331.3,,3.9
Company_924,Retail,Africa,2022,967.5,0.5,72.6,48.4,78.2,38.6,28.3,63170.7,31585.3,126341.3,,3.8
Company_924,Retail,Africa,2023,917.9,2.2,309.3,49.5,79.1,37.7,31.8,59357.6,29678.8,118715.3,,-5.1
Company_924,Retail,Africa,2024,868.1,0.9,99.1,50.4,80,40.2,31,55545.8,27772.9,111091.5,,-5.4
Company_924,Retail,Africa,2025,916.3,2,396.5,51.1,84.7,38.1,30.7,55657.2,27828.6,111314.5,,5.5
Company_925,Utilities,Africa,2015,697.3,11.4,1080.7,35.1,50.1,44.3,11,473891.2,296182,4738911.6,,4.33
Company_925,Utilities,Africa,2016,687.5,12,1060.5,36.7,51.1,47.1,11.7,463281.4,289550.9,4632814,,-1.4
Company_925,Utilities,Africa,2017,816.5,12.7,1447.7,37.2,51.6,49.4,10.8,547800,342375,5478000.3,,18.8
Company_925,Utilities,Africa,2018,783.7,14.2,966,37.2,49.8,49.7,12,533675.2,333547,5336752,,-4
Company_925,Utilities,Africa,2019,741.9,13.6,926.3,37,50.2,47.4,13.4,503566.9,314729.3,5035668.7,,-5.3
Company_925,Utilities,Africa,2020,806.5,13.1,972.3,38.1,52.2,49.1,13,538282,336426.2,5382819.9,,8.7
Company_925,Utilities,Africa,2021,875.9,15.8,1146.2,38.3,52.7,48,14.2,582109.5,363818.5,5821095.2,,8.6
Company_925,Utilities,Africa,2022,941.4,14.9,1749.9,37.9,51.1,49.7,13,634219.9,396387.4,6342199.2,,7.5
Company_925,Utilities,Africa,2023,972.9,15.4,1364.4,39.5,53.1,51,14.4,644689.4,402930.9,6446894.5,,3.3
Company_925,Utilities,Africa,2024,1027.5,15.4,1905.6,40.7,53.5,51.5,17,678358.7,423974.2,6783587.5,,5.6
Company_925,Utilities,Africa,2025,950.9,15.4,1332.8,41.2,54.2,52.1,17.3,624248.3,390155.2,6242483.4,,-7.5
Company_926,Retail,Asia,2015,255.1,5.5,311.4,25.6,41.7,6.2,28.7,23169.7,11584.8,46339.4,,4.33
Company_926,Retail,Asia,2016,260.1,5.3,251.1,25.3,39.2,8.2,28.5,24072.4,12036.2,48144.7,,2
Company_926,Retail,Asia,2017,305.9,5.2,374.4,26.6,40.4,7.6,31.9,28051.2,14025.6,56102.4,,17.6
Company_926,Retail,Asia,2018,311.9,7.2,516.9,27.2,44.7,8.5,28.4,27668.9,13834.5,55337.9,,2
Company_926,Retail,Asia,2019,292.8,7.7,492.5,27.9,47.2,8.5,28.1,25471.9,12736,50943.8,,-6.1
Company_926,Retail,Asia,2020,275.3,9.1,507.8,27.6,46.4,8.8,27.7,24095.1,12047.5,48190.1,,-6
